3996.00057,0.00716
3993.93972,0.00700
3991.87886,0.00702
3989.81801,0.00715
3987.75715,0.00720
3985.69629,0.00716
3983.63544,0.00712
3981.57458,0.00707
3979.51372,0.00697
3977.45287,0.00689
3975.39201,0.00698
3973.33115,0.00710
3971.27030,0.00706
3969.20944,0.00703
3967.14858,0.00714
3965.08773,0.00723
3963.02687,0.00719
3960.96602,0.00715
3958.90516,0.00704
3956.84430,0.00693
3954.78345,0.00691
3952.72259,0.00695
3950.66173,0.00703
3948.60088,0.00706
3946.54002,0.00704
3944.47916,0.00704
3942.41831,0.00706
3940.35745,0.00707
3938.29659,0.00703
3936.23574,0.00711
3934.17488,0.00741
3932.11403,0.00746
3930.05317,0.00710
3927.99231,0.00686
3925.93146,0.00688
3923.87060,0.00705
3921.80974,0.00718
3919.74889,0.00719
3917.68803,0.00716
3915.62717,0.00710
3913.56632,0.00695
3911.50546,0.00681
3909.44461,0.00687
3907.38375,0.00715
3905.32289,0.00748
3903.26204,0.00753
3901.20118,0.00735
3899.14032,0.00725
3897.07947,0.00722
3895.01861,0.00726
3892.95775,0.00739
3890.89690,0.00751
3888.83604,0.00760
3886.77518,0.00754
3884.71433,0.00727
3882.65347,0.00703
3880.59262,0.00700
3878.53176,0.00703
3876.47090,0.00701
3874.41005,0.00695
3872.34919,0.00700
3870.28833,0.00712
3868.22748,0.00696
3866.16662,0.00695
3864.10576,0.00727
3862.04491,0.00734
3859.98405,0.00721
3857.92320,0.00717
3855.86234,0.00710
3853.80148,0.00709
3851.74063,0.00716
3849.67977,0.00709
3847.61891,0.00693
3845.55806,0.00678
3843.49720,0.00681
3841.43634,0.00706
3839.37549,0.00716
3837.31463,0.00706
3835.25377,0.00715
3833.19292,0.00727
3831.13206,0.00727
3829.07121,0.00725
3827.01035,0.00717
3824.94949,0.00723
3822.88864,0.00738
3820.82778,0.00726
3818.76692,0.00707
3816.70607,0.00717
3814.64521,0.00729
3812.58435,0.00710
3810.52350,0.00684
3808.46264,0.00680
3806.40178,0.00699
3804.34093,0.00707
3802.28007,0.00688
3800.21922,0.00656
3798.15836,0.00645
3796.09750,0.00666
3794.03665,0.00699
3791.97579,0.00711
3789.91493,0.00704
3787.85408,0.00698
3785.79322,0.00707
3783.73236,0.00727
3781.67151,0.00731
3779.61065,0.00717
3777.54980,0.00702
3775.48894,0.00702
3773.42808,0.00710
3771.36723,0.00713
3769.30637,0.00710
3767.24551,0.00707
3765.18466,0.00702
3763.12380,0.00691
3761.06294,0.00680
3759.00209,0.00684
3756.94123,0.00703
3754.88037,0.00707
3752.81952,0.00692
3750.75866,0.00693
3748.69781,0.00710
3746.63695,0.00721
3744.57609,0.00733
3742.51524,0.00739
3740.45438,0.00733
3738.39352,0.00712
3736.33267,0.00701
3734.27181,0.00710
3732.21095,0.00707
3730.15010,0.00697
3728.08924,0.00684
3726.02839,0.00665
3723.96753,0.00655
3721.90667,0.00668
3719.84582,0.00687
3717.78496,0.00697
3715.72410,0.00701
3713.66325,0.00699
3711.60239,0.00690
3709.54153,0.00679
3707.48068,0.00673
3705.41982,0.00673
3703.35896,0.00684
3701.29811,0.00715
3699.23725,0.00745
3697.17640,0.00739
3695.11554,0.00719
3693.05468,0.00725
3690.99383,0.00761
3688.93297,0.00785
3686.87211,0.00778
3684.81126,0.00785
3682.75040,0.00819
3680.68954,0.00849
3678.62869,0.00853
3676.56783,0.00846
3674.50697,0.00846
3672.44612,0.00852
3670.38526,0.00839
3668.32441,0.00830
3666.26355,0.00848
3664.20269,0.00861
3662.14184,0.00865
3660.08098,0.00853
3658.02012,0.00834
