3996.00057,0.00627
3993.93972,0.00625
3991.87886,0.00618
3989.81801,0.00611
3987.75715,0.00615
3985.69629,0.00621
3983.63544,0.00609
3981.57458,0.00592
3979.51372,0.00599
3977.45287,0.00625
3975.39201,0.00641
3973.33115,0.00634
3971.27030,0.00617
3969.20944,0.00605
3967.14858,0.00610
3965.08773,0.00616
3963.02687,0.00594
3960.96602,0.00566
3958.90516,0.00568
3956.84430,0.00587
3954.78345,0.00598
3952.72259,0.00606
3950.66173,0.00619
3948.60088,0.00626
3946.54002,0.00617
3944.47916,0.00607
3942.41831,0.00608
3940.35745,0.00612
3938.29659,0.00607
3936.23574,0.00609
3934.17488,0.00623
3932.11403,0.00638
3930.05317,0.00641
3927.99231,0.00626
3925.93146,0.00622
3923.87060,0.00647
3921.80974,0.00667
3919.74889,0.00659
3917.68803,0.00633
3915.62717,0.00609
3913.56632,0.00600
3911.50546,0.00605
3909.44461,0.00616
3907.38375,0.00615
3905.32289,0.00614
3903.26204,0.00633
3901.20118,0.00641
3899.14032,0.00619
3897.07947,0.00610
3895.01861,0.00620
3892.95775,0.00632
3890.89690,0.00629
3888.83604,0.00619
3886.77518,0.00618
3884.71433,0.00615
3882.65347,0.00599
3880.59262,0.00590
3878.53176,0.00587
3876.47090,0.00587
3874.41005,0.00616
3872.34919,0.00660
3870.28833,0.00673
3868.22748,0.00643
3866.16662,0.00617
3864.10576,0.00614
3862.04491,0.00609
3859.98405,0.00601
3857.92320,0.00600
3855.86234,0.00597
3853.80148,0.00605
3851.74063,0.00624
3849.67977,0.00630
3847.61891,0.00626
3845.55806,0.00617
3843.49720,0.00621
3841.43634,0.00643
3839.37549,0.00648
3837.31463,0.00623
3835.25377,0.00608
3833.19292,0.00612
3831.13206,0.00599
3829.07121,0.00573
3827.01035,0.00565
3824.94949,0.00575
3822.88864,0.00589
3820.82778,0.00621
3818.76692,0.00642
3816.70607,0.00644
3814.64521,0.00638
3812.58435,0.00609
3810.52350,0.00582
3808.46264,0.00582
3806.40178,0.00587
3804.34093,0.00588
3802.28007,0.00611
3800.21922,0.00634
3798.15836,0.00624
3796.09750,0.00606
3794.03665,0.00596
3791.97579,0.00587
3789.91493,0.00586
3787.85408,0.00603
3785.79322,0.00625
3783.73236,0.00624
3781.67151,0.00610
3779.61065,0.00617
3777.54980,0.00630
3775.48894,0.00616
3773.42808,0.00590
3771.36723,0.00583
3769.30637,0.00591
3767.24551,0.00594
3765.18466,0.00596
3763.12380,0.00607
3761.06294,0.00623
3759.00209,0.00642
3756.94123,0.00649
3754.88037,0.00652
3752.81952,0.00668
3750.75866,0.00694
3748.69781,0.00688
3746.63695,0.00645
3744.57609,0.00617
3742.51524,0.00626
3740.45438,0.00625
3738.39352,0.00616
3736.33267,0.00623
3734.27181,0.00638
3732.21095,0.00635
3730.15010,0.00627
3728.08924,0.00626
3726.02839,0.00619
3723.96753,0.00600
3721.90667,0.00586
3719.84582,0.00586
3717.78496,0.00578
3715.72410,0.00568
3713.66325,0.00576
3711.60239,0.00585
3709.54153,0.00595
3707.48068,0.00619
3705.41982,0.00631
3703.35896,0.00634
3701.29811,0.00636
3699.23725,0.00626
3697.17640,0.00617
3695.11554,0.00606
3693.05468,0.00589
3690.99383,0.00601
3688.93297,0.00640
3686.87211,0.00645
3684.81126,0.00626
3682.75040,0.00620
3680.68954,0.00632
3678.62869,0.00663
3676.56783,0.00701
3674.50697,0.00694
3672.44612,0.00647
3670.38526,0.00622
3668.32441,0.00624
3666.26355,0.00625
3664.20269,0.00624
3662.14184,0.00626
