3996.00057,0.00477
3993.93972,0.00478
3991.87886,0.00479
3989.81801,0.00479
3987.75715,0.00475
3985.69629,0.00473
3983.63544,0.00468
3981.57458,0.00455
3979.51372,0.00456
3977.45287,0.00484
3975.39201,0.00519
3973.33115,0.00530
3971.27030,0.00525
3969.20944,0.00525
3967.14858,0.00515
3965.08773,0.00487
3963.02687,0.00465
3960.96602,0.00469
3958.90516,0.00481
3956.84430,0.00483
3954.78345,0.00476
3952.72259,0.00463
3950.66173,0.00464
3948.60088,0.00483
3946.54002,0.00485
3944.47916,0.00475
3942.41831,0.00482
3940.35745,0.00502
3938.29659,0.00511
3936.23574,0.00500
3934.17488,0.00488
3932.11403,0.00495
3930.05317,0.00497
3927.99231,0.00486
3925.93146,0.00472
3923.87060,0.00471
3921.80974,0.00487
3919.74889,0.00494
3917.68803,0.00483
3915.62717,0.00471
3913.56632,0.00458
3911.50546,0.00455
3909.44461,0.00470
3907.38375,0.00491
3905.32289,0.00500
3903.26204,0.00488
3901.20118,0.00481
3899.14032,0.00488
3897.07947,0.00484
3895.01861,0.00489
3892.95775,0.00510
3890.89690,0.00506
3888.83604,0.00463
3886.77518,0.00439
3884.71433,0.00465
3882.65347,0.00493
3880.59262,0.00485
3878.53176,0.00463
3876.47090,0.00459
3874.41005,0.00473
3872.34919,0.00478
3870.28833,0.00470
3868.22748,0.00467
3866.16662,0.00466
3864.10576,0.00462
3862.04491,0.00458
3859.98405,0.00462
3857.92320,0.00477
3855.86234,0.00494
3853.80148,0.00499
3851.74063,0.00478
3849.67977,0.00464
3847.61891,0.00463
3845.55806,0.00468
3843.49720,0.00487
3841.43634,0.00507
3839.37549,0.00515
3837.31463,0.00511
3835.25377,0.00489
3833.19292,0.00467
3831.13206,0.00463
3829.07121,0.00469
3827.01035,0.00478
3824.94949,0.00486
3822.88864,0.00492
3820.82778,0.00496
3818.76692,0.00482
3816.70607,0.00454
3814.64521,0.00442
3812.58435,0.00454
3810.52350,0.00476
3808.46264,0.00494
3806.40178,0.00500
3804.34093,0.00493
3802.28007,0.00476
3800.21922,0.00478
3798.15836,0.00500
3796.09750,0.00505
3794.03665,0.00484
3791.97579,0.00471
3789.91493,0.00479
3787.85408,0.00483
3785.79322,0.00477
3783.73236,0.00470
3781.67151,0.00456
3779.61065,0.00435
3777.54980,0.00436
3775.48894,0.00467
3773.42808,0.00488
3771.36723,0.00486
3769.30637,0.00480
3767.24551,0.00465
3765.18466,0.00447
3763.12380,0.00440
3761.06294,0.00442
3759.00209,0.00444
3756.94123,0.00445
3754.88037,0.00448
3752.81952,0.00451
3750.75866,0.00461
3748.69781,0.00475
3746.63695,0.00487
3744.57609,0.00497
3742.51524,0.00491
3740.45438,0.00484
3738.39352,0.00490
3736.33267,0.00491
3734.27181,0.00480
3732.21095,0.00496
3730.15010,0.00519
3728.08924,0.00510
3726.02839,0.00488
3723.96753,0.00475
3721.90667,0.00463
3719.84582,0.00458
3717.78496,0.00461
3715.72410,0.00470
3713.66325,0.00470
3711.60239,0.00451
3709.54153,0.00439
3707.48068,0.00444
3705.41982,0.00454
3703.35896,0.00464
3701.29811,0.00464
3699.23725,0.00475
3697.17640,0.00500
3695.11554,0.00508
3693.05468,0.00504
3690.99383,0.00499
3688.93297,0.00485
3686.87211,0.00481
3684.81126,0.00508
3682.75040,0.00547
3680.68954,0.00574
3678.62869,0.00579
3676.56783,0.00577
3674.50697,0.00604
3672.44612,0.00638
3670.38526,0.00637
3668.32441,0.00603
3666.26355,0.00578
3664.20269,0.00589
3662.14184,0.00617
3660.08098,0.00625
3658.02012,0.00602
3655.95927,0.00578
3653.89841,0.00583
3651.83755,0.00607
3649.77670,0.00629
3647.71584,0.00648
3645.65499,0.00670
3643.59413,0.00687
3641.53327,0.00692
3639.47242,0.00691
3637.41156,0.00699
3635.35070,0.00712
3633.28985,0.00707
3631.22899,0.00687
3629.16813,0.00677
3627.10728,0.00691
3625.04642,0.00705
3622.98556,0.00710
3620.92471,0.00719
3618.86385,0.00747
3616.80300,0.00773
3614.74214,0.00770
3612.68128,0.00750
3610.62043,0.00734
3608.55957,0.00725
3606.49871,0.00722
3604.43786,0.00717
3602.37700,0.00716
3600.31614,0.00718
3598.25529,0.00713
3596.19443,0.00714
3594.13357,0.00734
3592.07272,0.00766
3590.01186,0.00793
3587.95101,0.00796
3585.89015,0.00778
3583.82929,0.00767
3581.76844,0.00774
3579.70758,0.00783
3577.64672,0.00781
3575.58587,0.00783
3573.52501,0.00791
3571.46415,0.00792
3569.40330,0.00784
3567.34244,0.00784
3565.28159,0.00805
3563.22073,0.00816
3561.15987,0.00807
3559.09902,0.00806
3557.03816,0.00828
3554.97730,0.00855
3552.91645,0.00869
3550.85559,0.00870
3548.79473,0.00871
3546.73388,0.00893
3544.67302,0.00916
3542.61216,0.00917
3540.55131,0.00931
3538.49045,0.00961
3536.42960,0.00967
3534.36874,0.00952
3532.30788,0.00950
3530.24703,0.00955
3528.18617,0.00953
3526.12531,0.00967
3524.06446,0.00988
3522.00360,0.00986
3519.94274,0.00971
3517.88189,0.00962
3515.82103,0.00971
3513.76018,0.00978
3511.69932,0.00957
3509.63846,0.00924
3507.57761,0.00899
3505.51675,0.00889
3503.45589,0.00898
3501.39504,0.00910
3499.33418,0.00911
3497.27332,0.00917
3495.21247,0.00937
3493.15161,0.00949
3491.09075,0.00939
3489.02990,0.00918
3486.96904,0.00898
3484.90819,0.00894
3482.84733,0.00902
3480.78647,0.00896
3478.72562,0.00883
3476.66476,0.00893
3474.60390,0.00918
3472.54305,0.00924
3470.48219,0.00911
3468.42133,0.00908
3466.36048,0.00911
3464.29962,0.00909
3462.23876,0.00911
3460.17791,0.00917
3458.11705,0.00924
3456.05620,0.00930
3453.99534,0.00922
3451.93448,0.00911
3449.87363,0.00922
3447.81277,0.00940
3445.75191,0.00937
3443.69106,0.00925
3441.63020,0.00923
3439.56934,0.00921
3437.50849,0.00907
3435.44763,0.00879
3433.38678,0.00860
3431.32592,0.00870
3429.26506,0.00895
3427.20421,0.00905
3425.14335,0.00890
3423.08249,0.00884
3421.02164,0.00903
3418.96078,0.00923
3416.89992,0.00933
3414.83907,0.00940
3412.77821,0.00936
3410.71735,0.00923
3408.65650,0.00921
3406.59564,0.00934
3404.53479,0.00934
3402.47393,0.00913
3400.41307,0.00903
3398.35222,0.00913
3396.29136,0.00930
3394.23050,0.00946
3392.16965,0.00942
3390.10879,0.00926
3388.04793,0.00916
