3996.00057,0.00910
3993.93972,0.00917
3991.87886,0.00924
3989.81801,0.00912
3987.75715,0.00891
3985.69629,0.00880
3983.63544,0.00882
3981.57458,0.00880
3979.51372,0.00879
3977.45287,0.00894
3975.39201,0.00910
3973.33115,0.00914
3971.27030,0.00922
3969.20944,0.00930
3967.14858,0.00926
3965.08773,0.00921
3963.02687,0.00911
3960.96602,0.00889
3958.90516,0.00868
3956.84430,0.00861
3954.78345,0.00873
3952.72259,0.00901
3950.66173,0.00930
3948.60088,0.00939
3946.54002,0.00932
3944.47916,0.00923
3942.41831,0.00923
3940.35745,0.00913
3938.29659,0.00896
3936.23574,0.00896
3934.17488,0.00902
3932.11403,0.00910
3930.05317,0.00929
3927.99231,0.00930
3925.93146,0.00927
3923.87060,0.00941
3921.80974,0.00953
3919.74889,0.00949
3917.68803,0.00934
3915.62717,0.00919
3913.56632,0.00918
3911.50546,0.00923
3909.44461,0.00922
3907.38375,0.00913
3905.32289,0.00921
3903.26204,0.00949
3901.20118,0.00954
3899.14032,0.00935
3897.07947,0.00923
3895.01861,0.00925
3892.95775,0.00940
3890.89690,0.00954
3888.83604,0.00948
3886.77518,0.00937
3884.71433,0.00928
3882.65347,0.00913
3880.59262,0.00913
3878.53176,0.00914
3876.47090,0.00900
3874.41005,0.00908
3872.34919,0.00938
3870.28833,0.00965
3868.22748,0.00952
3866.16662,0.00909
3864.10576,0.00899
3862.04491,0.00912
3859.98405,0.00926
3857.92320,0.00947
3855.86234,0.00951
3853.80148,0.00948
3851.74063,0.00958
3849.67977,0.00946
3847.61891,0.00926
3845.55806,0.00921
3843.49720,0.00935
3841.43634,0.00957
3839.37549,0.00970
3837.31463,0.00962
3835.25377,0.00946
3833.19292,0.00939
3831.13206,0.00936
3829.07121,0.00923
3827.01035,0.00905
3824.94949,0.00891
3822.88864,0.00890
3820.82778,0.00925
3818.76692,0.00956
3816.70607,0.00962
3814.64521,0.00959
3812.58435,0.00926
3810.52350,0.00890
3808.46264,0.00883
3806.40178,0.00894
3804.34093,0.00903
3802.28007,0.00927
3800.21922,0.00958
3798.15836,0.00952
3796.09750,0.00931
3794.03665,0.00924
3791.97579,0.00926
3789.91493,0.00914
3787.85408,0.00892
3785.79322,0.00883
3783.73236,0.00887
3781.67151,0.00898
3779.61065,0.00918
3777.54980,0.00927
3775.48894,0.00916
3773.42808,0.00900
3771.36723,0.00892
3769.30637,0.00893
3767.24551,0.00895
3765.18466,0.00909
3763.12380,0.00926
3761.06294,0.00928
3759.00209,0.00938
3756.94123,0.00950
3754.88037,0.00948
3752.81952,0.00955
3750.75866,0.00981
3748.69781,0.00976
3746.63695,0.00939
3744.57609,0.00923
3742.51524,0.00927
3740.45438,0.00926
3738.39352,0.00939
3736.33267,0.00972
3734.27181,0.00981
3732.21095,0.00947
3730.15010,0.00918
3728.08924,0.00918
3726.02839,0.00926
3723.96753,0.00913
3721.90667,0.00894
3719.84582,0.00897
3717.78496,0.00906
3715.72410,0.00903
3713.66325,0.00907
3711.60239,0.00918
3709.54153,0.00919
3707.48068,0.00917
3705.41982,0.00896
3703.35896,0.00867
3701.29811,0.00866
3699.23725,0.00876
3697.17640,0.00881
3695.11554,0.00891
3693.05468,0.00898
3690.99383,0.00906
3688.93297,0.00931
3686.87211,0.00944
3684.81126,0.00930
3682.75040,0.00918
3680.68954,0.00915
3678.62869,0.00911
3676.56783,0.00945
3674.50697,0.00999
3672.44612,0.00985
3670.38526,0.00960
3668.32441,0.00952
3666.26355,0.00931
3664.20269,0.00913
3662.14184,0.00911
3660.08098,0.00916
3658.02012,0.00924
3655.95927,0.00931
3653.89841,0.00931
3651.83755,0.00940
3649.77670,0.00972
3647.71584,0.00996
3645.65499,0.00978
3643.59413,0.00951
3641.53327,0.00936
3639.47242,0.00927
3637.41156,0.00913
3635.35070,0.00910
3633.28985,0.00925
3631.22899,0.00947
3629.16813,0.00970
3627.10728,0.00963
3625.04642,0.00937
3622.98556,0.00921
3620.92471,0.00926
3618.86385,0.00943
3616.80300,0.00948
3614.74214,0.00964
3612.68128,0.00976
3610.62043,0.00958
3608.55957,0.00941
